"id" "date" "base" "base_trend+meanShift" "base_mean_adj" "base_anomaly" "fit_of_base_anomaly" "annualC+meanShifts" "QM_adjusted" "fit_of_deseason_base"
409 1987-01-01 9.16 8.5366 9.16 0.04 0.2431 9.3631 9.16 1.0454
410 1987-02-01 8.32 8.5392 8.32 -0.6467 0.2457 9.2124 8.32 1.0381
411 1987-03-01 7.42 8.5419 7.42 -1.8976 0.2484 9.5659 7.42 1.0308
412 1987-04-01 9.28 8.5445 9.28 0.009 0.251 9.522 9.28 1.0235
413 1987-05-01 9.3 8.5472 9.3 0.8126 0.2537 8.7411 9.3 1.0162
414 1987-06-01 8.89 8.5498 8.89 0.8054 0.2563 8.3409 8.89 1.0089
415 1987-07-01 8.72 8.5525 8.72 1.4423 0.259 7.5367 8.72 1.0016
416 1987-08-01 6.88 8.5551 6.88 0.1791 0.2616 6.9625 6.88 0.9943
417 1987-09-01 6.47 8.5578 6.47 0.0027 0.2643 6.7316 6.47 0.9871
418 1987-10-01 5.93 8.5604 5.93 -1.3634 0.2669 7.5603 5.93 0.9798
419 1987-11-01 7.7 8.5631 7.7 -1.1611 0.2696 9.1307 7.7 0.9725
420 1987-12-01 10.13 8.5657 10.13 0.4558 0.2722 9.9464 10.13 0.9652
421 1988-01-01 9.59 8.5684 9.59 0.47 0.2749 9.3949 9.59 0.9579
422 1988-02-01 7.15 8.571 7.15 -1.8167 0.2775 9.2442 7.15 0.9506
423 1988-03-01 10.36 8.5737 10.36 1.0424 0.2802 9.5977 10.36 0.9433
424 1988-04-01 8.64 8.5763 8.64 -0.631 0.2828 9.5538 8.64 0.936
425 1988-05-01 9.16 8.579 9.16 0.6726 0.2855 8.7729 9.16 0.9287
426 1988-06-01 9.47 8.5816 9.47 1.3854 0.2881 8.3727 9.47 0.9215
427 1988-07-01 9.15 8.5843 9.15 1.8723 0.2908 7.5685 9.15 0.9142
428 1988-08-01 8.15 8.5869 8.15 1.4491 0.2934 6.9943 8.15 0.9069
429 1988-09-01 7.95 8.5896 7.95 1.4827 0.2961 6.7634 7.95 0.8996
430 1988-10-01 6.49 8.5922 6.49 -0.8034 0.2987 7.5921 6.49 0.8923
431 1988-11-01 12.46 8.5949 12.46 3.5989 0.3014 9.1625 12.46 0.885
432 1988-12-01 9.03 8.5975 9.03 -0.6442 0.304 9.9782 9.03 0.8777
433 1989-01-01 10.06 8.6002 10.06 0.94 0.3067 9.4267 10.06 0.8704
434 1989-02-01 12.19 8.6028 12.19 3.2233 0.3093 9.276 12.19 0.8632
435 1989-03-01 10.06 8.6055 10.06 0.7424 0.312 9.6296 10.06 0.8559
436 1989-04-01 9.72 8.6081 9.72 0.449 0.3147 9.5857 9.72 0.8486
437 1989-05-01 9.6 8.6108 9.6 1.1126 0.3173 8.8047 9.6 0.8413
438 1989-06-01 8 8.6134 8 -0.0846 0.32 8.4045 8 0.834
439 1989-07-01 8.6 8.6161 8.6 1.3223 0.3226 7.6003 8.6 0.8267
440 1989-08-01 7.6 8.6187 7.6 0.8991 0.3253 7.0262 7.6 0.8194
441 1989-09-01 6.97 8.6214 6.97 0.5027 0.3279 6.7952 6.97 0.8121
442 1989-10-01 7.82 8.624 7.82 0.5266 0.3306 7.6239 7.82 0.8048
443 1989-11-01 9.17 8.6267 9.17 0.3089 0.3332 9.1943 9.17 0.7976
444 1989-12-01 6.45 8.6293 6.45 -3.2242 0.3359 10.01 6.45 0.7903
445 1990-01-01 10.8 8.632 10.8 1.68 0.3385 9.4585 10.8 0.783
446 1990-02-01 11.14 8.6346 11.14 2.1733 0.3412 9.3079 11.14 0.7757
447 1990-03-01 8.58 8.6373 8.58 -0.7376 0.3438 9.6614 8.58 0.7684
448 1990-04-01 9.43 8.6399 9.43 0.159 0.3465 9.6175 9.43 0.7611
449 1990-05-01 9.21 8.6426 9.21 0.7226 0.3491 8.8365 9.21 0.7538
450 1990-06-01 8.71 8.6452 8.71 0.6254 0.3518 8.4363 8.71 0.7465
451 1990-07-01 7.42 8.6479 7.42 0.1423 0.3544 7.6321 7.42 0.7393
452 1990-08-01 7.63 8.6505 7.63 0.9291 0.3571 7.058 7.63 0.732
453 1990-09-01 6.01 8.6532 6.01 -0.4573 0.3597 6.827 6.01 0.7247
454 1990-10-01 10.17 8.6558 10.17 2.8766 0.3624 7.6557 10.17 0.7174
455 1990-11-01 9.8 8.6585 9.8 0.9389 0.365 9.2261 9.8 0.7101
456 1990-12-01 11.87 8.6611 11.87 2.1958 0.3677 10.0419 11.87 0.7028
457 1991-01-01 7.69 8.6638 7.69 -1.43 0.3703 9.4903 7.69 0.6955
458 1991-02-01 8.63 8.6664 8.63 -0.3367 0.373 9.3397 8.63 0.6882
459 1991-03-01 8.99 8.6691 8.99 -0.3276 0.3756 9.6932 8.99 0.6809
460 1991-04-01 9.37 8.6718 9.37 0.099 0.3783 9.6493 9.37 0.6737
461 1991-05-01 9.27 8.6744 9.27 0.7826 0.3809 8.8683 9.27 0.6664
462 1991-06-01 8.36 8.6771 8.36 0.2754 0.3836 8.4682 8.36 0.6591
463 1991-07-01 8.12 8.6797 8.12 0.8423 0.3862 7.6639 8.12 0.6518
464 1991-08-01 7.3 8.6824 7.3 0.5991 0.3889 7.0898 7.3 0.6445
465 1991-09-01 5.92 8.685 5.92 -0.5473 0.3915 6.8588 5.92 0.6372
466 1991-10-01 7.53 8.6877 7.53 0.2366 0.3942 7.6875 7.53 0.6299
467 1991-11-01 9.52 8.6903 9.52 0.6589 0.3968 9.2579 9.52 0.6226
468 1991-12-01 8.66 8.693 8.66 -1.0142 0.3995 10.0737 8.66 0.6154
469 1992-01-01 10.19 8.6956 10.19 1.07 0.4021 9.5221 10.19 0.6081
470 1992-02-01 7.43 8.6983 7.43 -1.5367 0.4048 9.3715 7.43 0.6008
471 1992-03-01 6.31 8.7009 6.31 -3.0076 0.4074 9.725 6.31 0.5935
472 1992-04-01 9.41 8.7036 9.41 0.139 0.4101 9.6811 9.41 0.5862
473 1992-05-01 8.78 8.7062 8.78 0.2926 0.4127 8.9001 8.78 0.5789
474 1992-06-01 7.45 8.7089 7.45 -0.6346 0.4154 8.5 7.45 0.5716
475 1992-07-01 7.07 8.7115 7.07 -0.2077 0.418 7.6957 7.07 0.5643
476 1992-08-01 6.57 8.7142 6.57 -0.1309 0.4207 7.1216 6.57 0.557
477 1992-09-01 8.55 8.7168 8.55 2.0827 0.4233 6.8906 8.55 0.5498
478 1992-10-01 7.42 8.7195 7.42 0.1266 0.426 7.7193 7.42 0.5425
479 1992-11-01 7.93 8.7221 7.93 -0.9311 0.4286 9.2897 7.93 0.5352
480 1992-12-01 11.64 8.7248 11.64 1.9658 0.4313 10.1055 11.64 0.5279
481 1993-01-01 10.05 8.7274 10.05 0.93 0.4339 9.5539 10.05 0.5206
482 1993-02-01 9.04 8.7301 9.04 0.0733 0.4366 9.4033 9.04 0.5133
483 1993-03-01 8.59 8.7327 8.59 -0.7276 0.4392 9.7568 8.59 0.506
484 1993-04-01 9.11 8.7354 9.11 -0.161 0.4419 9.7129 9.11 0.4987
485 1993-05-01 8.58 8.738 8.58 0.0926 0.4445 8.9319 8.58 0.4914
486 1993-06-01 9.73 8.7407 9.73 1.6454 0.4472 8.5318 9.73 0.4842
487 1993-07-01 8.96 8.7433 8.96 1.6823 0.4498 7.7275 8.96 0.4769
488 1993-08-01 7.19 8.746 7.19 0.4891 0.4525 7.1534 7.19 0.4696
489 1993-09-01 6.02 8.7486 6.02 -0.4473 0.4551 6.9225 6.02 0.4623
490 1993-10-01 6.06 8.7513 6.06 -1.2334 0.4578 7.7511 6.06 0.455
491 1993-11-01 10.11 8.7539 10.11 1.2489 0.4604 9.3215 10.11 0.4477
492 1993-12-01 9.33 8.7566 9.33 -0.3442 0.4631 10.1373 9.33 0.4404
493 1994-01-01 7.23 8.7592 7.23 -1.89 0.4657 9.5858 7.23 0.4331
494 1994-02-01 10.45 8.7619 10.45 1.4833 0.4684 9.4351 10.45 0.4259
495 1994-03-01 9.15 8.7645 9.15 -0.1676 0.471 9.7886 9.15 0.4186
496 1994-04-01 8.28 8.7672 8.28 -0.991 0.4737 9.7447 8.28 0.4113
497 1994-05-01 9.32 8.7698 9.32 0.8326 0.4763 8.9638 9.32 0.404
498 1994-06-01 8.39 8.7725 8.39 0.3054 0.479 8.5636 8.39 0.3967
499 1994-07-01 7.66 8.7751 7.66 0.3823 0.4816 7.7593 7.66 0.3894
500 1994-08-01 7.92 8.7778 7.92 1.2191 0.4843 7.1852 7.92 0.3821
501 1994-09-01 6.56 8.7804 6.56 0.0927 0.4869 6.9543 6.56 0.3748
502 1994-10-01 7.9 8.7831 7.9 0.6066 0.4896 7.7829 7.9 0.3675
503 1994-11-01 11.96 8.7857 11.96 3.0989 0.4922 9.3533 11.96 0.3603
504 1994-12-01 11.43 8.7884 11.43 1.7558 0.4949 10.1691 11.43 0.353
505 1995-01-01 8.54 8.791 8.54 -0.58 0.4975 9.6176 8.54 0.3457
506 1995-02-01 10.15 8.7937 10.15 1.1833 0.5002 9.4669 10.15 0.3384
507 1995-03-01 9.89 8.7963 9.89 0.5724 0.5028 9.8204 9.89 0.3311
508 1995-04-01 8.84 8.799 8.84 -0.431 0.5055 9.7765 8.84 0.3238
509 1995-05-01 7.95 8.8016 7.95 -0.5374 0.5081 8.9956 7.95 0.3165
510 1995-06-01 7.89 8.8043 7.89 -0.1946 0.5108 8.5954 7.89 0.3092
511 1995-07-01 8.57 8.8069 8.57 1.2923 0.5134 7.7911 8.57 0.302
512 1995-08-01 8.32 8.8096 8.32 1.6191 0.5161 7.217 8.32 0.2947
513 1995-09-01 6.55 8.8122 6.55 0.0827 0.5188 6.9861 6.55 0.2874
514 1995-10-01 8.14 8.8149 8.14 0.8466 0.5214 7.8148 8.14 0.2801
515 1995-11-01 9.73 8.8175 9.73 0.8689 0.5241 9.3851 9.73 0.2728
516 1995-12-01 9.16 8.8202 9.16 -0.5142 0.5267 10.2009 9.16 0.2655
517 1996-01-01 10.29 8.8228 10.29 1.17 0.5294 9.6494 10.29 0.2582
518 1996-02-01 9.53 8.8255 9.53 0.5633 0.532 9.4987 9.53 0.2509
519 1996-03-01 9.06 8.8281 9.06 -0.2576 0.5347 9.8522 9.06 0.2436
520 1996-04-01 9.38 8.8308 9.38 0.109 0.5373 9.8083 9.38 0.2364
521 1996-05-01 9.52 8.8334 9.52 1.0326 0.54 9.0274 9.52 0.2291
522 1996-06-01 9.59 8.8361 9.59 1.5054 0.5426 8.6272 9.59 0.2218
523 1996-07-01 7.26 8.8387 7.26 -0.0177 0.5453 7.823 7.26 0.2145
524 1996-08-01 7.75 8.8414 7.75 1.0491 0.5479 7.2488 7.75 0.2072
525 1996-09-01 5.79 8.844 5.79 -0.6773 0.5506 7.0179 5.79 0.1999
526 1996-10-01 7.04 8.8467 7.04 -0.2534 0.5532 7.8466 7.04 0.1926
527 1996-11-01 7.14 8.8493 7.14 -1.7211 0.5559 9.4169 7.14 0.1853
528 1996-12-01 11.14 8.852 11.14 1.4658 0.5585 10.2327 11.14 0.1781
529 1997-01-01 7.2 8.8546 7.2 -1.92 0.5612 9.6812 7.2 0.1708
530 1997-02-01 6.94 8.8573 6.94 -2.0267 0.5638 9.5305 6.94 0.1635
531 1997-03-01 11.78 8.8599 11.78 2.4624 0.5665 9.884 11.78 0.1562
532 1997-04-01 9.11 8.8626 9.11 -0.161 0.5691 9.8401 9.11 0.1489
533 1997-05-01 7.74 8.8652 7.74 -0.7474 0.5718 9.0592 7.74 0.1416
534 1997-06-01 8.93 8.8679 8.93 0.8454 0.5744 8.659 8.93 0.1343
535 1997-07-01 8.45 8.8705 8.45 1.1723 0.5771 7.8548 8.45 0.127
536 1997-08-01 6.4 8.8732 6.4 -0.3009 0.5797 7.2806 6.4 0.1197
537 1997-09-01 7.54 8.8759 7.54 1.0727 0.5824 7.0497 7.54 0.1125
538 1997-10-01 9.38 8.8785 9.38 2.0866 0.585 7.8784 9.38 0.1052
539 1997-11-01 7.59 8.8812 7.59 -1.2711 0.5877 9.4488 7.59 0.0979
540 1997-12-01 9.95 8.8838 9.95 0.2758 0.5903 10.2645 9.95 0.0906
541 1998-01-01 11.05 8.8865 11.05 1.93 0.593 9.713 11.05 0.0833
542 1998-02-01 10.19 8.8891 10.19 1.2233 0.5956 9.5623 10.19 0.076
543 1998-03-01 7.83 8.8918 7.83 -1.4876 0.5983 9.9158 7.83 0.0687
544 1998-04-01 9.08 8.8944 9.08 -0.191 0.6009 9.8719 9.08 0.0614
545 1998-05-01 8.9 8.8971 8.9 0.4126 0.6036 9.091 8.9 0.0542
546 1998-06-01 8.47 8.8997 8.47 0.3854 0.6062 8.6908 8.47 0.0469
547 1998-07-01 7.06 8.9024 7.06 -0.2177 0.6089 7.8866 7.06 0.0396
548 1998-08-01 7.71 8.905 7.71 1.0091 0.6115 7.3124 7.71 0.0323
549 1998-09-01 5.99 8.9077 5.99 -0.4773 0.6142 7.0815 5.99 0.025
550 1998-10-01 7.67 8.9103 7.67 0.3766 0.6168 7.9102 7.67 0.0177
551 1998-11-01 11.88 8.913 11.88 3.0189 0.6195 9.4806 11.88 0.0104
552 1998-12-01 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99
553 1999-01-01 10.21 8.9183 10.21 1.09 0.6248 9.7448 10.21 -0.0042
554 1999-02-01 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99
555 1999-03-01 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99
556 1999-04-01 11.66 8.9262 11.66 2.389 0.6327 9.9037 11.66 -0.026
557 1999-05-01 11.93 8.9289 11.93 3.4426 0.6354 9.1228 11.93 -0.0333
558 1999-06-01 11.18 8.9315 11.18 3.0954 0.638 8.7226 11.18 -0.0406
559 1999-07-01 9.34 8.9342 9.34 2.0623 0.6407 7.9184 9.34 -0.0479
560 1999-08-01 9.23 8.9368 9.23 2.5291 0.6433 7.3442 9.23 -0.0552
561 1999-09-01 8.2 8.9395 8.2 1.7327 0.646 7.1133 8.2 -0.0625
562 1999-10-01 8.38 8.9421 8.38 1.0866 0.6486 7.942 8.38 -0.0698
563 1999-11-01 8.05 8.9448 8.05 -0.8111 0.6513 9.5124 8.05 -0.077
564 1999-12-01 9.99 8.9474 9.99 0.3158 0.6539 10.3281 9.99 -0.0843
565 2000-01-01 9.09 8.9501 9.09 -0.03 0.6566 9.7766 9.09 -0.0916
566 2000-02-01 7.39 8.9527 7.39 -1.5767 0.6592 9.6259 7.39 -0.0989
567 2000-03-01 9.2 8.9554 9.2 -0.1176 0.6619 9.9794 9.2 -0.1062
568 2000-04-01 9.67 8.958 9.67 0.399 0.6645 9.9355 9.67 -0.1135
569 2000-05-01 10.21 8.9607 10.21 1.7226 0.6672 9.1546 10.21 -0.1208
570 2000-06-01 9.52 8.9633 9.52 1.4354 0.6698 8.7544 9.52 -0.1281
571 2000-07-01 9.26 8.966 9.26 1.9823 0.6725 7.9502 9.26 -0.1353
572 2000-08-01 9.2 8.9686 9.2 2.4991 0.6751 7.376 9.2 -0.1426
573 2000-09-01 8.27 8.9713 8.27 1.8027 0.6778 7.1451 8.27 -0.1499
574 2000-10-01 8.57 8.9739 8.57 1.2766 0.6804 7.9738 8.57 -0.1572
575 2000-11-01 7.57 8.9766 7.57 -1.2911 0.6831 9.5442 7.57 -0.1645
576 2000-12-01 9.13 8.9792 9.13 -0.5442 0.6857 10.3599 9.13 -0.1718
577 2001-01-01 7.68 8.9819 7.68 -1.44 0.6884 9.8084 7.68 -0.1791
578 2001-02-01 9.1 8.9845 9.1 0.1333 0.691 9.6577 9.1 -0.1864
579 2001-03-01 10.31 8.9872 10.31 0.9924 0.6937 10.0113 10.31 -0.1937
580 2001-04-01 11.63 8.9898 11.63 2.359 0.6963 9.9673 11.63 -0.2009
581 2001-05-01 10.06 8.9925 10.06 1.5726 0.699 9.1864 10.06 -0.2082
582 2001-06-01 11.07 8.9951 11.07 2.9854 0.7016 8.7862 11.07 -0.2155
583 2001-07-01 9.19 8.9978 9.19 1.9123 0.7043 7.982 9.19 -0.2228
584 2001-08-01 8.39 9.0004 8.39 1.6891 0.7069 7.4078 8.39 -0.2301
585 2001-09-01 7.74 9.0031 7.74 1.2727 0.7096 7.1769 7.74 -0.2374
586 2001-10-01 10.19 9.0057 10.19 2.8966 0.7122 8.0056 10.19 -0.2447
587 2001-11-01 8.82 9.0084 8.82 -0.0411 0.7149 9.576 8.82 -0.252
588 2001-12-01 11.71 9.011 11.71 2.0358 0.7175 10.3917 11.71 -0.2592
589 2002-01-01 9.48 9.0137 9.48 0.36 0.7202 9.8402 9.48 -0.2665
590 2002-02-01 9.46 9.0163 9.46 0.4933 0.7229 9.6895 9.46 -0.2738
591 2002-03-01 12.58 9.019 12.58 3.2624 0.7255 10.0431 12.58 -0.2811
592 2002-04-01 10.73 9.0216 10.73 1.459 0.7282 9.9992 10.73 -0.2884
593 2002-05-01 10.17 9.0243 10.17 1.6826 0.7308 9.2182 10.17 -0.2957
594 2002-06-01 9.36 9.0269 9.36 1.2754 0.7335 8.818 9.36 -0.303
595 2002-07-01 7.85 9.0296 7.85 0.5723 0.7361 8.0138 7.85 -0.3103
596 2002-08-01 7.22 9.0322 7.22 0.5191 0.7388 7.4397 7.22 -0.3176
597 2002-09-01 7.98 9.0349 7.98 1.5127 0.7414 7.2087 7.98 -0.3248
598 2002-10-01 6.01 9.0375 6.01 -1.2834 0.7441 8.0374 6.01 -0.3321
599 2002-11-01 8.31 9.0402 8.31 -0.5511 0.7467 9.6078 8.31 -0.3394
600 2002-12-01 11.11 9.0428 11.11 1.4358 0.7494 10.4235 11.11 -0.3467
601 2003-01-01 9.03 9.0455 9.03 -0.09 0.752 9.872 9.03 -0.354
602 2003-02-01 7.93 9.0481 7.93 -1.0367 0.7547 9.7214 7.93 -0.3613
603 2003-03-01 10.92 9.0508 10.92 1.6024 0.7573 10.0749 10.92 -0.3686
604 2003-04-01 10 9.0534 10 0.729 0.76 10.031 10 -0.3759
605 2003-05-01 9.52 9.0561 9.52 1.0326 0.7626 9.25 9.52 -0.3831
606 2003-06-01 9.29 9.0587 9.29 1.2054 0.7653 8.8498 9.29 -0.3904
607 2003-07-01 8.34 9.0614 8.34 1.0623 0.7679 8.0456 8.34 -0.3977
608 2003-08-01 7.49 9.064 7.49 0.7891 0.7706 7.4715 7.49 -0.405
609 2003-09-01 7 9.0667 7 0.5327 0.7732 7.2405 7 -0.4123
610 2003-10-01 10.22 9.0693 10.22 2.9266 0.7759 8.0692 10.22 -0.4196
611 2003-11-01 9.95 9.072 9.95 1.0889 0.7785 9.6396 9.95 -0.4269
612 2003-12-01 10.92 9.0746 10.92 1.2458 0.7812 10.4554 10.92 -0.4342
613 2004-01-01 10.48 9.0773 10.48 1.36 0.7838 9.9038 10.48 -0.4415
614 2004-02-01 8.63 9.08 8.63 -0.3367 0.7865 9.7532 8.63 -0.4487
615 2004-03-01 11.26 9.0826 11.26 1.9424 0.7891 10.1067 11.26 -0.456
616 2004-04-01 9.7 9.0853 9.7 0.429 0.7918 10.0628 9.7 -0.4633
617 2004-05-01 9.85 9.0879 9.85 1.3626 0.7944 9.2818 9.85 -0.4706
618 2004-06-01 9.31 9.0906 9.31 1.2254 0.7971 8.8817 9.31 -0.4779
619 2004-07-01 9.15 9.0932 9.15 1.8723 0.7997 8.0774 9.15 -0.4852
620 2004-08-01 8.17 9.0959 8.17 1.4691 0.8024 7.5033 8.17 -0.4925
621 2004-09-01 8.08 9.0985 8.08 1.6127 0.805 7.2723 8.08 -0.4998
622 2004-10-01 8.99 9.1012 8.99 1.6966 0.8077 8.101 8.99 -0.507
623 2004-11-01 8.71 9.1038 8.71 -0.1511 0.8103 9.6714 8.71 -0.5143
624 2004-12-01 8.74 9.1065 8.74 -0.9342 0.813 10.4872 8.74 -0.5216
625 2005-01-01 9.48 9.1091 9.48 0.36 0.8156 9.9356 9.48 -0.5289
626 2005-02-01 8.7 9.1118 8.7 -0.2667 0.8183 9.785 8.7 -0.5362
627 2005-03-01 9.77 9.1144 9.77 0.4524 0.8209 10.1385 9.77 -0.5435
628 2005-04-01 11.13 9.1171 11.13 1.859 0.8236 10.0946 11.13 -0.5508
629 2005-05-01 9.06 9.1197 9.06 0.5726 0.8262 9.3136 9.06 -0.5581
630 2005-06-01 9.71 9.1224 9.71 1.6254 0.8289 8.9135 9.71 -0.5654
631 2005-07-01 9.08 9.125 9.08 1.8023 0.8315 8.1092 9.08 -0.5726
632 2005-08-01 7.82 9.1277 7.82 1.1191 0.8342 7.5351 7.82 -0.5799
633 2005-09-01 7.93 9.1303 7.93 1.4627 0.8368 7.3041 7.93 -0.5872
634 2005-10-01 8.69 9.133 8.69 1.3966 0.8395 8.1328 8.69 -0.5945
635 2005-11-01 9.55 9.1356 9.55 0.6889 0.8421 9.7032 9.55 -0.6018
636 2005-12-01 10.19 9.1383 10.19 0.5158 0.8448 10.519 10.19 -0.6091
