"id" "date" "base" "base_trend+meanShift.ref" "base_mean_adj.ref" "base_trend+meanShift.base" "base_mean_adj.base" "base_anomaly" "fit_of_base_anomaly" "annualC+meanShifts" "QM_adjusted" "fit_of_deseason_base"
560 2000-08-01 8.3 7.3306 8.3 7.4641 8.3 0.124 -0.3785 7.7975 -999.99 -0.8055
561 2000-09-01 6.51 7.33 6.51 7.4626 6.51 -0.7848 -0.38 6.9148 -999.99 -0.8033
562 2000-10-01 7.06 7.3293 7.06 7.4611 7.06 0.0196 -0.3815 6.6589 -999.99 -0.801
563 2000-11-01 4.08 7.3287 4.08 7.4596 4.08 -2.635 -0.383 6.332 -999.99 -0.7988
564 2000-12-01 3.54 7.3281 3.54 7.4581 3.54 -3.0921 -0.3845 6.2476 -999.99 -0.7966
565 2001-01-01 4.48 7.3275 4.48 7.4566 4.48 -1.7992 -0.386 5.8932 -999.99 -0.7943
566 2001-02-01 6.41 7.3268 6.41 7.4551 6.41 -0.7592 -0.3875 6.7817 -999.99 -0.7921
567 2001-03-01 8.14 7.3262 8.14 7.4536 8.14 -0.5895 -0.389 8.3405 -999.99 -0.7899
568 2001-04-01 9.67 7.3256 9.67 7.4521 9.67 0.2982 -0.3905 8.9812 -999.99 -0.7876
569 2001-05-01 8.93 7.325 8.93 7.4506 8.93 -0.2417 -0.392 8.7797 -999.99 -0.7854
570 2001-06-01 8.86 7.3243 8.86 7.4491 8.86 0.0391 -0.3935 8.4274 -999.99 -0.7832
571 2001-07-01 8.17 7.3237 8.17 7.4476 8.17 -0.5411 -0.395 8.316 -999.99 -0.7809
572 2001-08-01 9.44 7.3231 9.44 7.4461 9.44 1.264 -0.3965 7.7795 -999.99 -0.7787
573 2001-09-01 7.85 7.3224 7.85 7.4446 7.85 0.5552 -0.398 6.8968 -999.99 -0.7765
574 2001-10-01 7.48 7.3218 7.48 7.4431 7.48 0.4396 -0.3995 6.6409 -999.99 -0.7742
575 2001-11-01 6.9 7.3212 6.9 7.4416 6.9 0.185 -0.401 6.314 -999.99 -0.772
576 2001-12-01 6.14 7.3206 6.14 7.4401 6.14 -0.4921 -0.4025 6.2296 -999.99 -0.7698
577 2002-01-01 5.45 7.3199 5.45 7.4386 5.45 -0.8292 -0.404 5.8752 -999.99 -0.7675
578 2002-02-01 6.74 7.3193 6.74 7.4371 6.74 -0.4292 -0.4055 6.7637 -999.99 -0.7653
579 2002-03-01 7.14 7.3187 7.14 7.4356 7.14 -1.5895 -0.407 8.3225 -999.99 -0.7631
580 2002-04-01 8.89 7.318 8.89 7.4341 8.89 -0.4818 -0.4085 8.9632 -999.99 -0.7608
581 2002-05-01 8.81 7.3174 8.81 7.4326 8.81 -0.3617 -0.41 8.7617 -999.99 -0.7586
582 2002-06-01 9.92 7.3168 9.92 7.4311 9.92 1.0991 -0.4115 8.4094 -999.99 -0.7564
583 2002-07-01 8.81 7.3162 8.81 7.4296 8.81 0.0989 -0.413 8.298 -999.99 -0.7541
584 2002-08-01 8.62 7.3155 8.62 7.4281 8.62 0.444 -0.4145 7.7615 -999.99 -0.7519
585 2002-09-01 8.34 7.3149 8.34 7.4266 8.34 1.0452 -0.416 6.8788 -999.99 -0.7497
586 2002-10-01 4.84 7.3143 4.84 7.4251 4.84 -2.2004 -0.4175 6.6229 -999.99 -0.7475
587 2002-11-01 5.18 7.3137 5.18 7.4236 5.18 -1.535 -0.419 6.296 -999.99 -0.7452
588 2002-12-01 5.64 7.313 5.64 7.4221 5.64 -0.9921 -0.4205 6.2116 -999.99 -0.743
589 2003-01-01 4.99 7.3124 4.99 7.4206 4.99 -1.2892 -0.422 5.8572 -999.99 -0.7408
590 2003-02-01 4.96 7.3118 4.96 7.4191 4.96 -2.2092 -0.4235 6.7457 -999.99 -0.7385
591 2003-03-01 10.06 7.3111 10.06 7.4176 10.06 1.3305 -0.425 8.3044 -999.99 -0.7363
592 2003-04-01 9.91 7.3105 9.91 7.4161 9.91 0.5382 -0.4265 8.9452 -999.99 -0.7341
593 2003-05-01 8.89 7.3099 8.89 7.4146 8.89 -0.2817 -0.428 8.7437 -999.99 -0.7318
594 2003-06-01 10.23 7.3093 10.23 7.4131 10.23 1.4091 -0.4295 8.3914 -999.99 -0.7296
595 2003-07-01 8.45 7.3086 8.45 7.4116 8.45 -0.2611 -0.431 8.28 -999.99 -0.7274
596 2003-08-01 8.75 7.308 8.75 7.4101 8.75 0.574 -0.4325 7.7435 -999.99 -0.7251
597 2003-09-01 7.55 7.3074 7.55 7.4086 7.55 0.2552 -0.434 6.8607 -999.99 -0.7229
598 2003-10-01 7.87 7.3067 7.87 7.4071 7.87 0.8296 -0.4355 6.6049 -999.99 -0.7207
599 2003-11-01 5.37 7.3061 5.37 7.4056 5.37 -1.345 -0.437 6.2779 -999.99 -0.7184
600 2003-12-01 6.91 7.3055 6.91 7.4041 6.91 0.2779 -0.4385 6.1936 -999.99 -0.7162
601 2004-01-01 4.23 7.3049 4.23 7.4026 4.23 -2.0492 -0.44 5.8392 -999.99 -0.714
602 2004-02-01 4.78 7.3042 4.78 7.4011 4.78 -2.3892 -0.4415 6.7277 -999.99 -0.7117
603 2004-03-01 8.46 7.3036 8.46 7.3996 8.46 -0.2695 -0.443 8.2864 -999.99 -0.7095
604 2004-04-01 8.13 7.303 8.13 7.3981 8.13 -1.2418 -0.4445 8.9272 -999.99 -0.7073
605 2004-05-01 8.19 7.3023 8.19 7.3966 8.19 -0.9817 -0.446 8.7256 -999.99 -0.705
606 2004-06-01 8.84 7.3017 8.84 7.3951 8.84 0.0191 -0.4475 8.3734 -999.99 -0.7028
607 2004-07-01 9.19 7.3011 9.19 7.3936 9.19 0.4789 -0.449 8.262 -999.99 -0.7006
608 2004-08-01 6.65 7.3005 6.65 7.3921 6.65 -1.526 -0.4505 7.7255 -999.99 -0.6983
609 2004-09-01 6.41 7.2998 6.41 7.3906 6.41 -0.8848 -0.452 6.8427 -999.99 -0.6961
610 2004-10-01 5.91 7.2992 5.91 7.3891 5.91 -1.1304 -0.4535 6.5869 -999.99 -0.6939
611 2004-11-01 5.24 7.2986 5.24 7.3876 5.24 -1.475 -0.455 6.2599 -999.99 -0.6916
612 2004-12-01 4.57 7.298 4.57 7.3861 4.57 -2.0621 -0.4565 6.1756 -999.99 -0.6894
