"id" "date" "base" "base_trend+meanShift" "base_mean_adj" "base_anomaly" "fit_of_base_anomaly" "annualC+meanShifts" "QM_adjusted" "fit_of_deseason_base"
528 1996-12-01 11.14 8.8232 11.14 1.5445 0.6005 10.196 11.14 0.2492
529 1997-01-01 7.2 8.8261 7.2 -1.8423 0.6033 9.6456 7.2 0.242
530 1997-02-01 6.94 8.8289 6.94 -1.9549 0.6062 9.501 6.94 0.2347
531 1997-03-01 11.78 8.8318 11.78 2.5341 0.609 9.8549 11.78 0.2274
532 1997-04-01 9.11 8.8346 9.11 -0.0907 0.6119 9.8125 9.11 0.2201
533 1997-05-01 7.74 8.8375 7.74 -0.6771 0.6147 9.0318 7.74 0.2128
534 1997-06-01 8.93 8.8403 8.93 0.9097 0.6176 8.6379 8.93 0.2055
535 1997-07-01 8.45 8.8431 8.45 1.2411 0.6204 7.8293 8.45 0.1982
536 1997-08-01 6.4 8.846 6.4 -0.2321 0.6233 7.2553 6.4 0.1909
537 1997-09-01 7.54 8.8488 7.54 1.1415 0.6261 7.0246 7.54 0.1836
538 1997-10-01 9.38 8.8517 9.38 2.1555 0.629 7.8535 9.38 0.1764
539 1997-11-01 7.59 8.8545 7.59 -1.2023 0.6318 9.4241 7.59 0.1691
540 1997-12-01 9.95 8.8574 9.95 0.3545 0.6347 10.2302 9.95 0.1618
541 1998-01-01 11.05 8.8602 11.05 2.0077 0.6375 9.6798 11.05 0.1545
542 1998-02-01 10.19 8.8631 10.19 1.2951 0.6404 9.5352 10.19 0.1472
543 1998-03-01 7.83 8.8659 7.83 -1.4159 0.6432 9.8891 7.83 0.1399
544 1998-04-01 9.08 8.8688 9.08 -0.1207 0.6461 9.8467 9.08 0.1326
545 1998-05-01 8.9 8.8716 8.9 0.4829 0.6489 9.066 8.9 0.1253
546 1998-06-01 8.47 8.8745 8.47 0.4497 0.6517 8.672 8.47 0.118
547 1998-07-01 7.06 8.8773 7.06 -0.1489 0.6546 7.8635 7.06 0.1108
548 1998-08-01 7.71 8.8802 7.71 1.0779 0.6574 7.2895 7.71 0.1035
549 1998-09-01 5.99 8.883 5.99 -0.4085 0.6603 7.0588 5.99 0.0962
550 1998-10-01 7.67 8.8859 7.67 0.4455 0.6631 7.8877 7.67 0.0889
551 1998-11-01 11.88 8.8887 11.88 3.0877 0.666 9.4582 11.88 0.0816
552 1998-12-01 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99
553 1999-01-01 10.21 8.8944 10.21 1.1677 0.6717 9.7139 10.21 0.067
554 1999-02-01 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99
555 1999-03-01 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99 -999.99
556 1999-04-01 11.66 8.903 11.66 2.4593 0.6802 9.8809 11.66 0.0452
557 1999-05-01 11.93 8.9058 11.93 3.5129 0.6831 9.1001 11.93 0.0379
558 1999-06-01 11.18 8.9086 11.18 3.1597 0.6859 8.7062 11.18 0.0306
559 1999-07-01 9.34 8.9115 9.34 2.1311 0.6888 7.8976 9.34 0.0233
560 1999-08-01 9.23 8.9143 9.23 2.5979 0.6916 7.3237 9.23 0.016
561 1999-09-01 8.2 8.9172 8.2 1.8015 0.6945 7.093 8.2 0.0087
562 1999-10-01 8.38 8.92 8.38 1.1555 0.6973 7.9218 8.38 0.0014
563 1999-11-01 8.05 8.9229 8.05 -0.7423 0.7002 9.4924 8.05 -0.0059
564 1999-12-01 9.99 8.9257 9.99 0.3945 0.703 10.2985 9.99 -0.0131
565 2000-01-01 9.09 8.9286 9.09 0.0477 0.7059 9.7481 9.09 -0.0204
566 2000-02-01 7.39 8.9314 7.39 -1.5049 0.7087 9.6036 7.39 -0.0277
567 2000-03-01 9.2 8.9343 9.2 -0.0459 0.7116 9.9574 9.2 -0.035
568 2000-04-01 9.67 8.9371 9.67 0.4693 0.7144 9.9151 9.67 -0.0423
569 2000-05-01 10.21 8.94 10.21 1.7929 0.7172 9.1343 10.21 -0.0496
570 2000-06-01 9.52 8.9428 9.52 1.4997 0.7201 8.7404 9.52 -0.0569
571 2000-07-01 9.26 8.9457 9.26 2.0511 0.7229 7.9318 9.26 -0.0642
572 2000-08-01 9.2 8.9485 9.2 2.5679 0.7258 7.3579 9.2 -0.0714
573 2000-09-01 8.27 8.9514 8.27 1.8715 0.7286 7.1271 8.27 -0.0787
574 2000-10-01 8.57 8.9542 8.57 1.3455 0.7315 7.956 8.57 -0.086
575 2000-11-01 7.57 8.9571 7.57 -1.2223 0.7343 9.5266 7.57 -0.0933
576 2000-12-01 9.13 8.9599 9.13 -0.4655 0.7372 10.3327 9.13 -0.1006
577 2001-01-01 7.68 8.9628 7.68 -1.3623 0.74 9.7823 7.68 -0.1079
578 2001-02-01 9.1 8.9656 9.1 0.2051 0.7429 9.6377 9.1 -0.1152
579 2001-03-01 10.31 8.9685 10.31 1.0641 0.7457 9.9916 10.31 -0.1225
580 2001-04-01 11.63 8.9713 11.63 2.4293 0.7486 9.9492 11.63 -0.1298
581 2001-05-01 10.06 8.9741 10.06 1.6429 0.7514 9.1685 10.06 -0.137
582 2001-06-01 11.07 8.977 11.07 3.0497 0.7543 8.7746 11.07 -0.1443
583 2001-07-01 9.19 8.9798 9.19 1.9811 0.7571 7.966 9.19 -0.1516
584 2001-08-01 8.39 8.9827 8.39 1.7579 0.76 7.392 8.39 -0.1589
585 2001-09-01 7.74 8.9855 7.74 1.3415 0.7628 7.1613 7.74 -0.1662
586 2001-10-01 10.19 8.9884 10.19 2.9655 0.7657 7.9902 10.19 -0.1735
587 2001-11-01 8.82 8.9912 8.82 0.0277 0.7685 9.5608 8.82 -0.1808
588 2001-12-01 11.71 8.9941 11.71 2.1145 0.7714 10.3669 11.71 -0.1881
589 2002-01-01 9.48 8.9969 9.48 0.4377 0.7742 9.8165 9.48 -0.1953
590 2002-02-01 9.46 8.9998 9.46 0.5651 0.7771 9.6719 9.46 -0.2026
591 2002-03-01 12.58 9.0026 12.58 3.3341 0.7799 10.0258 12.58 -0.2099
592 2002-04-01 10.73 9.0055 10.73 1.5293 0.7827 9.9834 10.73 -0.2172
593 2002-05-01 10.17 9.0083 10.17 1.7529 0.7856 9.2027 10.17 -0.2245
594 2002-06-01 9.36 9.0112 9.36 1.3397 0.7884 8.8087 9.36 -0.2318
595 2002-07-01 7.85 9.014 7.85 0.6411 0.7913 8.0002 7.85 -0.2391
596 2002-08-01 7.22 9.0169 7.22 0.5879 0.7941 7.4262 7.22 -0.2464
597 2002-09-01 7.98 9.0197 7.98 1.5815 0.797 7.1955 7.98 -0.2537
598 2002-10-01 6.01 9.0226 6.01 -1.2145 0.7998 8.0244 6.01 -0.2609
599 2002-11-01 8.31 9.0254 8.31 -0.4823 0.8027 9.5949 8.31 -0.2682
600 2002-12-01 11.11 9.0283 11.11 1.5145 0.8055 10.4011 11.11 -0.2755
601 2003-01-01 9.03 9.0311 9.03 -0.0123 0.8084 9.8506 9.03 -0.2828
602 2003-02-01 7.93 9.034 7.93 -0.9649 0.8112 9.7061 7.93 -0.2901
603 2003-03-01 10.92 9.0368 10.92 1.6741 0.8141 10.0599 10.92 -0.2974
604 2003-04-01 10 9.0397 10 0.7993 0.8169 10.0176 10 -0.3047
605 2003-05-01 9.52 9.0425 9.52 1.1029 0.8198 9.2368 9.52 -0.312
606 2003-06-01 9.29 9.0453 9.29 1.2697 0.8226 8.8429 9.29 -0.3193
607 2003-07-01 8.34 9.0482 8.34 1.1311 0.8255 8.0343 8.34 -0.3265
608 2003-08-01 7.49 9.051 7.49 0.8579 0.8283 7.4604 7.49 -0.3338
609 2003-09-01 7 9.0539 7 0.6015 0.8312 7.2297 7 -0.3411
610 2003-10-01 10.22 9.0567 10.22 2.9955 0.834 8.0585 10.22 -0.3484
611 2003-11-01 9.95 9.0596 9.95 1.1577 0.8369 9.6291 9.95 -0.3557
612 2003-12-01 10.92 9.0624 10.92 1.3245 0.8397 10.4352 10.92 -0.363
613 2004-01-01 10.48 9.0653 10.48 1.4377 0.8426 9.8848 10.48 -0.3703
614 2004-02-01 8.63 9.0681 8.63 -0.2649 0.8454 9.7403 8.63 -0.3776
615 2004-03-01 11.26 9.071 11.26 2.0141 0.8482 10.0941 11.26 -0.3848
616 2004-04-01 9.7 9.0738 9.7 0.4993 0.8511 10.0518 9.7 -0.3921
617 2004-05-01 9.85 9.0767 9.85 1.4329 0.8539 9.271 9.85 -0.3994
618 2004-06-01 9.31 9.0795 9.31 1.2897 0.8568 8.8771 9.31 -0.4067
619 2004-07-01 9.15 9.0824 9.15 1.9411 0.8596 8.0685 9.15 -0.414
620 2004-08-01 8.17 9.0852 8.17 1.5379 0.8625 7.4946 8.17 -0.4213
621 2004-09-01 8.08 9.0881 8.08 1.6815 0.8653 7.2638 8.08 -0.4286
622 2004-10-01 8.99 9.0909 8.99 1.7655 0.8682 8.0927 8.99 -0.4359
623 2004-11-01 8.71 9.0938 8.71 -0.0823 0.871 9.6633 8.71 -0.4432
624 2004-12-01 8.74 9.0966 8.74 -0.8555 0.8739 10.4694 8.74 -0.4504
625 2005-01-01 9.48 9.0995 9.48 0.4377 0.8767 9.919 9.48 -0.4577
626 2005-02-01 8.7 9.1023 8.7 -0.1949 0.8796 9.7744 8.7 -0.465
627 2005-03-01 9.77 9.1052 9.77 0.5241 0.8824 10.1283 9.77 -0.4723
628 2005-04-01 11.13 9.108 11.13 1.9293 0.8853 10.0859 11.13 -0.4796
629 2005-05-01 9.06 9.1108 9.06 0.6429 0.8881 9.3052 9.06 -0.4869
630 2005-06-01 9.71 9.1137 9.71 1.6897 0.891 8.9112 9.71 -0.4942
631 2005-07-01 9.08 9.1165 9.08 1.8711 0.8938 8.1027 9.08 -0.5015
632 2005-08-01 7.82 9.1194 7.82 1.1879 0.8967 7.5287 7.82 -0.5087
633 2005-09-01 7.93 9.1222 7.93 1.5315 0.8995 7.298 7.93 -0.516
634 2005-10-01 8.69 9.1251 8.69 1.4655 0.9024 8.1269 8.69 -0.5233
635 2005-11-01 9.55 9.1279 9.55 0.7577 0.9052 9.6975 9.55 -0.5306
636 2005-12-01 10.19 9.1308 10.19 0.5945 0.9081 10.5036 10.19 -0.5379
